SMS,LABEL
"Sr.(a) KARLA,CPF 116.xxx.xxx-76, seu debito junto ao BRADESCO desde 15/09/2006 pode ser quitado hoje por R$600. Ligue agora 08006002934 /whatsapp 11997193858",ok
"ADALBERTO, CPF 116.xxx.xxx-07, uma condicao excepcional foi aprovada p/ quitar seu debito junto ao BRADESCO. Ligue agora 08006002934/ wpp 11997193858",ok
"ABRAAO, propriatario do CPF 116xxx.xxx-63, seu cartao c&a e de R$ 3896,72, lance sua proposta! Responda sem custo.",ok
"AGUIDA, propriatario do CPF 116xxx.xxx-48, seu cartao c&a e de R$ 2651,5, lance sua proposta! Ligue gratis 08006002628",ok
"Ei, Jaqueline, seu CPF 117-xxx.xxx-81 pode sair de restricao em ate 5 dias. Ligue hoje e garanta a melhor negociacao em carater de excecao 08002759600.",ok
"Estamos tentando contato com EKTON. Assunto de extrema importancia, CPF: 117-xxx.xxx-79 . Entre em contato pelo telefone: 1127393055 ou Whats: (11)976509508",ok
"Estamos tentando contato com LARICE. Assunto de extrema importancia, CPF: 117-xxx.xxx-44 . Entre em contato pelo telefone: 08007213569 ou Whats: (11)976509508",ok
"OlympTrad? login: 117.196.237.211, IN, Jaipur",ok
"OlympTrad? login: 117.212.94.152, IN, Ghaziabad",ok
"OlympTrad? login: 117.241.96.169, IN, Mohali",ok
"OlympTrad? login: 117.242.38.122, IN, Karhal",ok
"Faça login no aplicativo OlympTrad?: 117.33.57.123, CN, Xian",ok
"ALEXANDRO, proprietario do CPF 117.xxx.xxx-07, seu debito atual junto ao Bradesco e de R$ 3235, lance sua proposta! WhatsApp 11955831425",ok
"Sr.(a) MARCIA,CPF 117.xxx.xxx-05, seu debito junto ao BRADESCO desde 08/05/2012 pode ser quitado hoje por R$1200. Ligue agora 08006002934 /whatsapp 11997193858",ok
"FABIANO, CPF 117.xxx.xxx-14, uma condicao excepcional foi aprovada p/ quitar seu debito junto ao BRADESCO. Ligue agora 08006002934/ wpp 11997193858",ok
"AGOSTINHO, propriatario do CPF 117xxx.xxx-82, seu cartao pague menos e de R$ 4585,98, lance sua proposta! Responda sem custo.",ok
"ADRIANA, propriatario do CPF 117xxx.xxx-10, seu c&a mastercard e de R$ 2630,55, lance sua proposta! Ligue gratis 08006002628",ok
"Ei, Antonia, seu CPF 118-xxx.xxx-20 pode sair de restricao em ate 5 dias. Ligue hoje e garanta a melhor negociacao em carater de excecao 08002759600.",ok
"Estamos tentando contato com VALQUIRIA. Assunto de extrema importancia, CPF: 118-xxx.xxx-17 . Entre em contato pelo telefone: 1127393055 ou Whats: (11)976509508",ok
"OlympTrad? login: 118.163.96.167, TW, Taipei",ok
"OlympTrad? login: 118.173.232.215, TH, ",ok
"OlympTrad? login: 118.173.233.149, TH, Bang Khen",ok
"OlympTrad? login: 118.175.226.26, TH, Khon Kaen",ok
"OlympTrad? login: 118.175.93.112, TH, ",ok
"OlympTrad? login: 118.25.178.190, CN, ",ok
"AMAZON TEMPE: Seu pedido de codigo 118.hernandes.pe.696, nosso numero 251979, esta pronto! Valor: R$ 215,33, 64,2kg. Enviado via WebGlass.",ok
"ADRIANO, proprietario do CPF 118.xxx.xxx-96, seu debito atual junto ao Bradesco e de R$ 13505, lance sua proposta! WhatsApp 11955831425",ok
"Sr.(a) ROSA,CPF 118.xxx.xxx-88, seu debito junto ao BRADESCO desde 02/08/2013 pode ser quitado hoje por R$800. Ligue agora 08006002934 /whatsapp 11997193858",ok
"ALEXSANDRO, CPF 118.xxx.xxx-63, uma condicao excepcional foi aprovada p/ quitar seu debito junto ao BRADESCO. Ligue agora 08006002934/ wpp 11997193858",ok
"ANE,CNPJ 11810.xxx/xxxx-92,proposta p/ quitar seu debito referente a RENEGOCIACAO DE DIVIDA por R$857.38 valida ate 08/03. Ligue 08006002934 /whats 11997193858",ok
"ILMA,CNPJ 11850.xxx/xxxx-77,proposta p/ quitar seu debito referente a RENEGOCIACAO DE DIVIDA por R$378.03 valida ate 08/03. Ligue 08006002934 /whats 11997193858",ok
"ADAIAS, propriatario do CPF 118xxx.xxx-98, seu c&a mastercard e de R$ 4547,77, lance sua proposta! Responda sem custo.",ok
"AMANDA, propriatario do CPF 118xxx.xxx-14, seu ibicard c&a visa e de R$ 1687, lance sua proposta! Ligue gratis 08006002628",ok
"Ei, Eldino, seu CPF 119-xxx.xxx-49 pode sair de restricao em ate 5 dias. Ligue hoje e garanta a melhor negociacao em carater de excecao 08002759600.",ok
"Estamos tentando contato com MARCOS. Assunto de extrema importancia, CPF: 119-xxx.xxx-01 . Entre em contato pelo telefone: 08007213569 ou Whats: (11)976509508",ok
"OlympTrad? login: 119.252.168.53, ID, Jakarta",ok
"CHARLES, proprietario do CPF 119.xxx.xxx-18, seu debito atual junto ao Bradesco e de R$ 5781,36, lance sua proposta! WhatsApp 11955831425",ok
"Sr.(a) JOSE,CPF 119.xxx.xxx-81, seu debito junto ao BRADESCO desde 05/04/2011 pode ser quitado hoje por R$1000. Ligue agora 08006002934 /whatsapp 11997193858",ok
"ADRIANO, CPF 119.xxx.xxx-92, uma condicao excepcional foi aprovada p/ quitar seu debito junto ao BRADESCO. Ligue agora 08006002934/ wpp 11997193858",ok
"ADALBERON, propriatario do CPF 119xxx.xxx-19, seu lojas americanas e de R$ 5291,14, lance sua proposta! Responda sem custo.",ok
"ADRIANA, propriatario do CPF 119xxx.xxx-00, seu cartao c&a e de R$ 2454,31, lance sua proposta! Ligue gratis 08006002628",ok
Consulta dia 18/01/19 de 8h ás 11hub.coop.br/?Y3Jt=ac9ff2,ok
"[LANCE DA SORTE] Parabens! Seu lance no valor de R$ 12.132.131.331,23 eh unico e voce ja esta concorrendo ao premio: Motoca!",ok
"CORPVS INFORMA DISPAROS NA ZONA  12.5.6.8.22.25.26.23.2.20.16.27
PARA VISTORIA INTERNA OU MAIORES INFORMACOES LIGUE 40202700
RUA SENADOR POMPEU, 909.",ok
"Faça login no aplicativo OlympTrad?: 12.71.77.11, US, Perrysburg",ok
preciso remarcar seu exame de 10/12.me ligue 32890500,ok
queda de energia na lp matos as 18:46 de 05/12.vanguard,ok
"Ei, Ana, seu CPF 120-xxx.xxx-56 pode sair de restricao em ate 5 dias. Ligue hoje e garanta a melhor negociacao em carater de excecao 08002759600.",ok
"Estamos tentando contato com DANILO. Assunto de extrema importancia, CPF: 120-xxx.xxx-03 . Entre em contato pelo telefone: 1127393055 ou Whats: (11)976509508",ok
"Estamos tentando contato com LEONICE. Assunto de extrema importancia, CPF: 120-xxx.xxx-24 . Entre em contato pelo telefone: 1127393055 ou Whats: (11)976509508",ok
"OlympTrad? login: 120.132.52.236, CN, Beijing",ok
"OlympTrad? login: 120.132.52.7, CN, Beijing",ok
"OlympTrad? login: 120.132.52.95, CN, Beijing",ok
"OlympTrad? login: 120.132.53.16, CN, Beijing",ok
"FABIO, proprietario do CPF 120.xxx.xxx-31, seu debito atual junto ao Bradesco e de R$ 45111,52, lance sua proposta! WhatsApp 11955831425",ok
"Sr.(a) LUIZ,CPF 120.xxx.xxx-13, seu debito junto ao BRADESCO desde 10/11/2011 pode ser quitado hoje por R$1600. Ligue agora 08006002934 /whatsapp 11997193858",ok
"LIEBERT, CPF 120.xxx.xxx-03, uma condicao excepcional foi aprovada p/ quitar seu debito junto ao BRADESCO. Ligue agora 08006002934/ wpp 11997193858",ok
"L,CNPJ 12014.xxx/xxxx-07,proposta p/ quitar seu debito referente a RENEGOCIACAO DE DIVIDA por R$2985.49 valida ate 08/03. Ligue 08006002934 /whats 11997193858",ok
"CMD,CNPJ 12051.xxx/xxxx-04,proposta p/ quitar seu debito referente a CARTAO CREDITO por R$109.21 valida ate 08/03. Ligue 08006002934 /whats 11997193858",ok
Hostnet: seu dominio 120nomesmolugar.com expira em 16/03. Providencie a renovacao imediatamente pelo Painel de Controle da Hostnet,ok
Hostnet: seu dominio 120nomesmolugar.com expira em 16/03. Providencie a renovacao imediatamente pelo Painel de Controle da Hostnet,ok
"ADIELSON, propriatario do CPF 120xxx.xxx-61, seu ibicard c&a visa e de R$ 5545,23, lance sua proposta! Responda sem custo.",ok
"ALDENICE, propriatario do CPF 120xxx.xxx-20, seu cartao c&a e de R$ 934,88, lance sua proposta! Ligue gratis 08006002628",ok
"Ei, Alexandre, seu CPF 121-xxx.xxx-52 pode sair de restricao em ate 5 dias. Ligue hoje e garanta a melhor negociacao em carater de excecao 08002759600.",ok
"Estamos tentando contato com KATIA. Assunto de extrema importancia, CPF: 121-xxx.xxx-90 . Entre em contato pelo telefone: 08007213569 ou Whats: (11)976509508",ok
"Estamos tentando contato com JOSE. Assunto de extrema importancia, CPF: 121-xxx.xxx-68 . Entre em contato pelo telefone: 08007213569 ou Whats: (11)976509508",ok
"Airbnb: Roberto, 'RUY ALBERTO ALCANTARA, CPF 121.153.120.15
MARIA L...",ok
"Gruppen SIEM - CORE: Outbound cleartext password usage from non guest network detected (Destination IP: 121.254.168.55
  Destination Country: Korea, Republic o",ok
"ANDREW, proprietario do CPF 121.xxx.xxx-69, seu debito atual junto ao Bradesco e de R$ 3128,92, lance sua proposta! WhatsApp 11955831425",ok
"Sr.(a) EDNALDO,CPF 121.xxx.xxx-82, seu debito junto ao BRADESCO desde 05/06/2001 pode ser quitado hoje por R$800. Ligue agora 08006002934 /whatsapp 11997193858",ok
"CLODOALDO, CPF 121.xxx.xxx-52, uma condicao excepcional foi aprovada p/ quitar seu debito junto ao BRADESCO. Ligue agora 08006002934/ wpp 11997193858",ok
"ADELIA, propriatario do CPF 121xxx.xxx-00, seu cartao pague menos e de R$ 3826,79, lance sua proposta! Responda sem custo.",ok
"ALESSANDRA, propriatario do CPF 121xxx.xxx-77, seu cartao c&a e de R$ 1954,97, lance sua proposta! Ligue gratis 08006002628",ok
"Ei, Aryton, seu CPF 122-xxx.xxx-49 pode sair de restricao em ate 5 dias. Ligue hoje e garanta a melhor negociacao em carater de excecao 08002759600.",ok
"Estamos tentando contato com MARIA. Assunto de extrema importancia, CPF: 122-xxx.xxx-01 . Entre em contato pelo telefone: 1127393055 ou Whats: (11)976509508",ok
"Estamos tentando contato com THAIS. Assunto de extrema importancia, CPF: 122-xxx.xxx-57 . Entre em contato pelo telefone: 08007213569 ou Whats: (11)976509508",ok
"OlympTrad? login: 122.248.45.35, ID, Jakarta",ok
"ALTAIR, proprietario do CPF 122.xxx.xxx-02, seu debito atual junto ao Bradesco e de R$ 42541,8, lance sua proposta! WhatsApp 11955831425",ok
"Sr.(a) CELSO,CPF 122.xxx.xxx-78, seu debito junto ao BRADESCO desde 26/11/2003 pode ser quitado hoje por R$1200. Ligue agora 08006002934 /whatsapp 11997193858",ok
"ADRIANO, CPF 122.xxx.xxx-20, uma condicao excepcional foi aprovada p/ quitar seu debito junto ao BRADESCO. Ligue agora 08006002934/ wpp 11997193858",ok
"ADIANA, propriatario do CPF 122xxx.xxx-14, seu ibicard c&a visa e de R$ 6673,96, lance sua proposta! Responda sem custo.",ok
"ADRIANA, propriatario do CPF 122xxx.xxx-73, seu c&a mastercard e de R$ 2367,66, lance sua proposta! Ligue gratis 08006002628",ok
"Ei, Alair, seu CPF 123-xxx.xxx-00 pode sair de restricao em ate 5 dias. Ligue hoje e garanta a melhor negociacao em carater de excecao 08002759600.",ok
"Estamos tentando contato com ELIZABETH. Assunto de extrema importancia, CPF: 123-xxx.xxx-04 . Entre em contato pelo telefone: 1127393055 ou Whats: (11)976509508",ok
"ALESSANDRO, proprietario do CPF 123.xxx.xxx-37, seu debito atual junto ao Bradesco e de R$ 6756,99, lance sua proposta! WhatsApp 11955831425",ok
"Sr.(a) TAINA,CPF 123.xxx.xxx-32, seu debito junto ao BRADESCO desde 20/10/2009 pode ser quitado hoje por R$600. Ligue agora 08006002934 /whatsapp 11997193858",ok
"STEFANI, CPF 123.xxx.xxx-96, uma condicao excepcional foi aprovada p/ quitar seu debito junto ao BRADESCO. Ligue agora 08006002934/ wpp 11997193858",ok
"LUIS,CNPJ 12342.xxx/xxxx-00,proposta p/ quitar seu debito referente a RENEGOCIACAO DE DIVIDA por R$854.12 valida ate 08/03. Ligue 08006002934 /whats 11997193858",ok
testing route 12345.com,ok
"POLO,CNPJ 12364.xxx/xxxx-20,proposta p/ quitar seu debito referente a RENEGOCIACAO DE DIVIDA por R$676.11 valida ate 08/03. Ligue 08006002934 /whats 11997193858",ok
"-: A 123 agora é 123Mob, vá na GooglePlay e baixe  “123mob” nas versões passageiro ou driver. Em breve também a versão IOS. Conheça as novidades em 123mob.co",ok
"-: A 123 agora é 123Mob, vá na GooglePlay e baixe  “123mob” nas versões passageiro ou driver. Em breve também a versão IOS. Conheça as novidades em 123mob.com",ok
"-: A 123 agora é 123Mob, vá na GooglePlay e baixe  “123mob” nas versões passageiro ou driver. Em breve também para IOS. Conheça as novidades em 123mob.com.br",ok
"-: 123 agora é 123Mob.com.br, vá na GooglePlay e baixe ""123mob"" para passageiro ou driver.Em breve também para IOS.Conheça as novidades.",ok
"123Mob: A 123 agora e 123Mob, entre na GooglePlay e baixe 123mob para passageiro. Em breve para IOS. Mais novidades acesse: 123mob.com.br",ok
"ADRIANA, propriatario do CPF 123xxx.xxx-02, seu cartao makro ibi e de R$ 3309,05, lance sua proposta! Responda sem custo.",ok
"ADILSON, propriatario do CPF 123xxx.xxx-40, seu c&a mastercard e de R$ 2421,79, lance sua proposta! Ligue gratis 08006002628",ok
"Ei, Ana, seu CPF 124-xxx.xxx-78 pode sair de restricao em ate 5 dias. Ligue hoje e garanta a melhor negociacao em carater de excecao 08002759600.",ok
"Estamos tentando contato com MARIA. Assunto de extrema importancia, CPF: 124-xxx.xxx-44 . Entre em contato pelo telefone: 1127393055 ou Whats: (11)976509508",ok
"Estamos tentando contato com WALDIR. Assunto de extrema importancia, CPF: 124-xxx.xxx-34 . Entre em contato pelo telefone: 08007213569 ou Whats: (11)976509508",ok
"OlympTrad? login: 124.41.240.56, NP, Kathmandu",ok
"ANA, proprietario do CPF 124.xxx.xxx-20, seu debito atual junto ao Bradesco e de R$ 2528,56, lance sua proposta! WhatsApp 11955831425",ok
"Sr.(a) RICARDO,CPF 124.xxx.xxx-07, seu debito junto ao BRADESCO desde 13/08/2002 pode ser quitado hoje por R$800. Ligue agora 08006002934 /whatsapp 11997193858",ok
"CELSO, CPF 124.xxx.xxx-98, uma condicao excepcional foi aprovada p/ quitar seu debito junto ao BRADESCO. Ligue agora 08006002934/ wpp 11997193858",ok
"ADEILDES, propriatario do CPF 124xxx.xxx-52, seu c&a mastercard e de R$ 3296,39, lance sua proposta! Responda sem custo.",ok
"ALEXANDRE, propriatario do CPF 124xxx.xxx-79, seu cartao c&a e de R$ 2915,05, lance sua proposta! Ligue gratis 08006002628",ok
"Ei, Abimael, seu CPF 125-xxx.xxx-68 pode sair de restricao em ate 5 dias. Ligue hoje e garanta a melhor negociacao em carater de excecao 08002759600.",ok
"Estamos tentando contato com UBIRAJARA. Assunto de extrema importancia, CPF: 125-xxx.xxx-85 . Entre em contato pelo telefone: 1127393055 ou Whats: (11)976509508",ok
"Estamos tentando contato com JESSICA. Assunto de extrema importancia, CPF: 125-xxx.xxx-73 . Entre em contato pelo telefone: 08007213569 ou Whats: (11)976509508",ok
"OlympTrad? login: 125.209.116.234, PK, Karachi",ok
"OlympTrad? login: 125.24.156.252, TH, Bangkok",ok
"CAROLINA, proprietario do CPF 125.xxx.xxx-25, seu debito atual junto ao Bradesco e de R$ 3644,39, lance sua proposta! WhatsApp 11955831425",ok
"Sr.(a) PAULO,CPF 125.xxx.xxx-91, seu debito junto ao BRADESCO desde 03/05/2010 pode ser quitado hoje por R$1200. Ligue agora 08006002934 /whatsapp 11997193858",ok
"DANIEL, CPF 125.xxx.xxx-97, uma condicao excepcional foi aprovada p/ quitar seu debito junto ao BRADESCO. Ligue agora 08006002934/ wpp 11997193858",ok
"IVELTA,CNPJ 12507.xxx/xxxx-05,proposta p/ quitar seu debito referente a CARTAO CREDITO por R$232.41 valida ate 08/03. Ligue 08006002934 /whats 11997193858",ok
"AMANDA, propriatario do CPF 125xxx.xxx-40, seu lojas americanas e de R$ 4487,09, lance sua proposta! Responda sem custo.",ok
"ALESSANDRA, propriatario do CPF 125xxx.xxx-83, seu c&a mastercard e de R$ 3545,8, lance sua proposta! Ligue gratis 08006002628",ok
"Ei, Eneas, seu CPF 126-xxx.xxx-69 pode sair de restricao em ate 5 dias. Ligue hoje e garanta a melhor negociacao em carater de excecao 08002759600.",ok
"Estamos tentando contato com VALDECI. Assunto de extrema importancia, CPF: 126-xxx.xxx-56 . Entre em contato pelo telefone: 08007213569 ou Whats: (11)976509508",ok
"Estamos tentando contato com NATANAEL. Assunto de extrema importancia, CPF: 126-xxx.xxx-44 . Entre em contato pelo telefone: 08007213569 ou Whats: (11)976509508",ok
"OlympTrad? login: 126.54.112.39, JP, Motosu",ok
"Faça login no aplicativo OlympTrad?: 126.54.115.88, JP, Gifu",ok
"Faça login no aplicativo OlympTrad?: 126.60.59.36, JP, Gifu",ok
"ALESSANDRA, proprietario do CPF 126.xxx.xxx-02, seu debito atual junto ao Bradesco e de R$ 5795,29, lance sua proposta! WhatsApp 11955831425",ok
"Sr.(a) VALMIR,CPF 126.xxx.xxx-15, seu debito junto ao BRADESCO desde 25/01/2013 pode ser quitado hoje por R$1000. Ligue agora 08006002934 /whatsapp 11997193858",ok
"LEILA, CPF 126.xxx.xxx-62, uma condicao excepcional foi aprovada p/ quitar seu debito junto ao BRADESCO. Ligue agora 08006002934/ wpp 11997193858",ok
"S/A,CNPJ 12685.xxx/xxxx-00,proposta p/ quitar seu debito referente a CHEQUE ESPECIAL por R$8.16 valida ate 08/03. Ligue 08006002934 /whats 11997193858",ok
"CASSIA, propriatario do CPF 126xxx.xxx-86, seu ibicard c&a visa e de R$ 3914,07, lance sua proposta! Ligue gratis 08006002628",ok
"ADRIANA, proprietario do CPF 126xxx.xxx-00, seu ibicard c&a visa e de R$ 5592,13, lance sua proposta! Ligue gratis 08006002628",ok
"Ei, Adivania, seu CPF 127-xxx.xxx-29 pode sair de restricao em ate 5 dias. Ligue hoje e garanta a melhor negociacao em carater de excecao 08002759600.",ok
"Estamos tentando contato com REGINA. Assunto de extrema importancia, CPF: 127-xxx.xxx-36 . Entre em contato pelo telefone: 1127393055 ou Whats: (11)976509508",ok
"Estamos tentando contato com ANA. Assunto de extrema importancia, CPF: 127-xxx.xxx-71 . Entre em contato pelo telefone: 08007213569 ou Whats: (11)976509508",ok
"06080439FF0301|COMUNICADO DE PROTESTO
Sr.(a) FREDERICO HABERMAN, CPF: 127.xxx.271-72, título 15040.
Comunicamos que após tentativas de contato s/ sucesso, estaremos ",ok
"ADRIANO, proprietario do CPF 127.xxx.xxx-60, seu debito atual junto ao Bradesco e de R$ 858,02, lance sua proposta! WhatsApp 11955831425",ok
"Sr.(a) JORGE,CPF 127.xxx.xxx-70, seu debito junto ao BRADESCO desde 11/01/2006 pode ser quitado hoje por R$2800. Ligue agora 08006002934 /whatsapp 11997193858",ok
"CARLOS, CPF 127.xxx.xxx-02, uma condicao excepcional foi aprovada p/ quitar seu debito junto ao BRADESCO. Ligue agora 08006002934/ wpp 11997193858",ok
"ADRIANA, propriatario do CPF 127xxx.xxx-02, seu cartao c&a e de R$ 2109,43, lance sua proposta! Ligue gratis 08006002628",ok
"EDER, proprietario do CPF 127xxx.xxx-17, seu cartao c&a e de R$ 2728,88, lance sua proposta! Ligue gratis 08006002628",ok
"Ei, Adalberto, seu CPF 128-xxx.xxx-75 pode sair de restricao em ate 5 dias. Ligue hoje e garanta a melhor negociacao em carater de excecao 08002759600.",ok
"Estamos tentando contato com RAIMUNDO. Assunto de extrema importancia, CPF: 128-xxx.xxx-34 . Entre em contato pelo telefone: 1127393055 ou Whats: (11)976509508",ok
"HORUS:DOWN brcgi787 Monitor check-mk-ping alarmando DOWN IM_SUPPORT [CRITICAL - 128.129.242.17: Host unreachable @ 128.129.241.231. rta nan,",ok
"HORUS:DOWN brcgi690 Monitor check-mk-ping alarmando DOWN IM_SUPPORT [CRITICAL - 128.129.242.137: rta nan, lost 100%]",ok
HORUS:CRITICAL brcgi690 Monitor Check_MK alarmando CRITICAL IM_SUPPORT [CRIT - Cannot get data from TCP port 128.129.242.137:6556: timed out,ok
"HORUS:DOWN brcgi787 Monitor check-mk-ping alarmando DOWN IM_SUPPORT [CRITICAL - 128.129.242.17: Host unreachable @ 128.129.241.231. rta nan,",ok
HORUS:DOWN brcgi840 Monitor check-mk-host-ping alarmando DOWN IM_SUPPORT [CRITICAL - 128.129.243.153: Host unreachable @ 128.129.243.138. rt,ok
HORUS:DOWN brcgi840 Monitor check-mk-host-ping alarmando DOWN IM_SUPPORT [CRITICAL - 128.129.243.153: Host unreachable @ 128.129.243.138. rt,ok
"HORUS:DOWN ponto_eletronico_sp_1 Monitor check-mk-host-ping alarmando DOWN IM_SUPPORT [CRITICAL - 128.129.28.242: rta nan, lost 100%]",ok
"Faça login no aplicativo OlympTrad?: 128.199.174.183, SG, Singapore",ok
